Request_ID,Request_time,delay
84,1.12282212394752,0.8726354400600648
85,1.198508024544842,0.8084149604079266
181,1.3077510170231288,0.9590282091879908
122,1.4803953460633457,0.15746911012050926
139,1.5180697193622583,0.6967650582865957
171,3.3979059535242495,0.9200301664824979
0,5.0773256695376805,0.20209941710212273
76,5.441154212653576,0.24483914807936868
189,6.580563483005653,0.7499406263674919
14,6.996941969626091,0.3804401093606003
198,7.9692434518627735,0.7764300994068241
186,8.496878511608497,0.30813243586018796
195,9.066038410781418,0.5530540848020169
135,9.274552342569676,0.48251801760172525
159,11.491952267921747,0.9334841699783788
111,11.739287391045494,0.7616500006921323
48,12.159806492552605,0.5883140234418361
142,14.040326773685797,0.40826086787640015
143,14.656543763777584,0.6803947666016861
129,15.24988176562988,0.8924135193571743
30,15.286971031914565,0.8774455016383284
100,16.624430931571165,0.5957866587946076
164,17.413130132347522,0.7107261719536117
87,19.428926049203167,0.9746513697124775
109,19.90279745449135,0.46642027957632565
128,20.326665798272593,0.4779379669014694
66,20.340995788453707,0.925417554112899
193,21.242655016154682,0.31391022801770835
91,21.485540935898882,0.35648073326623075
20,22.209557844387223,0.9595852129078672
28,22.657122914667617,0.7545762279620857
124,23.16335396467828,0.16497507412956186
10,23.58492946250337,0.6560450012765423
187,23.880732075592285,0.39493434274776495
121,23.93221647118079,0.8308859990360623
118,24.051333609431214,0.7109243511423133
58,24.062195642211286,0.7927133219753901
13,24.65759340069429,0.48799325744721617
134,25.110977888527742,0.20035668779626836
83,25.11891727850326,0.9347012312713411
75,25.137576062642275,0.3255234110532189
68,25.25073345182196,0.8793701285495882
34,25.25770296671515,0.8963260445331591
103,25.30352730019909,0.8843724835571606
78,25.541846648849514,0.7939394586617813
184,25.56634466159738,0.8853498392707009
3,25.678860900612676,0.9565014699453704
44,26.247512993075294,0.8824276585745823
80,26.30800883179584,0.7343498264850016
117,26.753016965461995,0.7882913668586511
101,27.045435472159532,0.23422909196269373
56,27.234139995879204,0.7490622276776779
17,27.266189108143507,0.7592031351118951
185,28.767361393433745,0.32504627014013815
65,29.850166115148728,0.19103401725354585
32,30.173887004782564,0.8193870017078186
176,30.189926918233677,0.4756163457166846
155,30.397653552557998,0.8537485521584901
170,30.629099950316693,0.8191144777256444
89,30.912731111076063,0.3539117631267849
130,31.335596817613514,0.9567820995841557
116,31.770400197513236,0.3696583648256389
8,32.77415904125234,0.9664540343264493
46,32.917490190596425,0.37899903133474505
107,32.946001890115554,0.7618820118074705
96,33.146087225175044,0.631134096282651
127,33.16744234810757,0.5021817991032418
21,33.37684173003055,0.9707584884609813
38,33.56786460924568,0.8037592888441981
194,33.573877136537824,0.5727457386616169
177,33.60662637019047,0.8094002536542241
23,34.19699532877356,0.8346738511063504
15,34.24700005346449,0.8062654687825956
162,34.26813878949383,0.8905098371113543
40,34.43890058945188,0.2971763345469708
86,34.848126584444465,0.2029771310657918
24,34.87530269986598,0.9855259025305998
163,35.47799571725469,0.9693400520731723
7,36.401688098518534,0.9171898644285751
153,37.30124921107021,0.8538620760708888
59,37.69434717432587,0.9928181339491132
180,37.80532687684979,0.955454340648312
175,37.81878961994499,0.39338275399900463
35,37.930910988053455,0.567873368000291
61,38.03279986277959,0.9141037857368847
19,38.502451852442775,0.5163187121141508
179,40.83301845879866,0.7959063811185478
192,41.21943489063392,0.2591331149908827
169,43.1116582581192,0.9795573117085788
151,44.104404367026554,0.28912899157523897
125,46.36252562622789,0.5688285182889143
158,47.970142542939975,0.9397202962434152
47,48.253998299681285,0.7427890985977149
168,49.014034453985666,0.9050945285201512
188,49.9479757142961,0.1373442373217228
183,50.71388082343372,0.7910171262693259
147,50.7504804292616,0.38121595617895754
110,51.40523095970634,0.9781717653377481
45,51.44218155750783,0.6013784844814648
69,52.702545362135936,0.7425057019940435
112,55.72901461985346,0.17219850017795754
99,56.69122023942194,0.27873705284952366
42,58.520127059785764,0.8707453576866353
29,58.88823929995796,0.604535717538711
