Request_ID,Request_time,delay
650,0.03626080397978182,0.8503290143569086
432,0.15308189629692492,0.16371621855813828
304,0.2222630513342816,0.9496743828708255
796,0.40543222417299685,0.735962153230025
490,0.7747785374222604,0.8361115180835881
84,1.12282212394752,0.9621516361937252
85,1.198508024544842,0.10541862493463758
181,1.3077510170231288,0.6030504407777513
122,1.4803953460633457,0.38993757891077324
139,1.5180697193622583,0.7949427197183639
723,1.6067414668388347,0.6646197875879494
520,1.649593011929551,0.8088436018811825
567,1.7067312144708247,0.9273847954144173
312,1.812413224930276,0.7942054132486184
579,2.0749953924050213,0.8851848492743448
690,2.0929317218001064,0.9566377126641357
709,2.2229476691746353,0.4177151954096375
642,2.7236103240638965,0.3698302727226452
732,2.804971896923336,0.787008719761661
356,2.871229923078844,0.3768402145633299
350,2.933337280154935,0.2757674965005912
239,3.201479552130737,0.7455217475359668
399,3.2921318452967196,0.5764209273312101
545,3.3501455778558897,0.6198390396916061
171,3.3979059535242495,0.760527002887576
728,4.505872067996652,0.7990322470949854
320,4.60303307613753,0.6873858212281352
0,5.0773256695376805,0.8661893363055142
76,5.441154212653576,0.3821166640620352
424,5.482001859696783,0.708504185043244
212,5.784332409235827,0.4372512929394319
272,6.253845967328142,0.848586119835536
536,6.310778726609567,0.9879105968854213
361,6.503011959272675,0.8255391636854743
189,6.580563483005653,0.34919074450374654
787,6.589469599759168,0.6194257833831326
591,6.7306356954671465,0.6336213913456014
14,6.996941969626091,0.4454111104388297
665,7.684642967451627,0.32894322590781316
351,7.717118535555068,0.2907793649805168
502,7.774582453167467,0.8931802543874041
778,7.820644976415004,0.19149630193769135
364,7.932117171371433,0.6076601515838288
198,7.9692434518627735,0.4261749813658278
751,8.105126227641923,0.8760820356662413
761,8.377449378564506,0.514218691229124
186,8.496878511608497,0.30813243586018796
302,8.780057170425149,0.5072320701304233
277,8.868484977891022,0.8473975078985777
747,8.939911994697681,0.6639444393310385
360,8.959156448091054,0.5172462025423935
195,9.066038410781418,0.13021677032013587
631,9.238495701057104,0.5264019577901067
135,9.274552342569676,0.34339188847785007
243,9.434060225018781,0.6903635668030464
236,9.670655421294382,0.4837234280971703
225,9.690618767539217,0.46736613109411906
307,9.931822705013637,0.6608239760462585
210,9.959538016075376,0.747613784080231
326,10.188189307784079,0.39797250279797425
755,10.246535339333962,0.7935577755986913
283,10.48707906632348,0.10779872366241973
393,10.602638324757141,0.747076415595823
595,11.097980079444847,0.8806823221061649
