Request_ID,Request_time,delay
84,1.12282212394752,0.14248320517110585
85,1.198508024544842,0.13405604976978772
181,1.3077510170231288,0.13562860186293035
122,1.4803953460633457,0.05610797048579915
139,1.5180697193622583,0.1280614285032785
171,3.3979059535242495,0.15785629614478341
0,5.0773256695376805,0.11351951691747438
76,5.441154212653576,0.19806566373735363
189,6.580563483005653,0.12193354498580337
14,6.996941969626091,0.15359578884980932
198,7.9692434518627735,0.029941898739426848
186,8.496878511608497,0.14597350397549125
195,9.066038410781418,0.120059545454498
135,9.274552342569676,0.19779170054559791
159,11.491952267921747,0.05714226541484511
111,11.739287391045494,0.09339499704066183
48,12.159806492552605,0.09586175418483672
142,14.040326773685797,0.11519278425376696
143,14.656543763777584,0.07921492822247952
129,15.24988176562988,0.19355257481015933
30,15.286971031914565,0.10058888535408021
100,16.624430931571165,0.2547198046158607
164,17.413130132347522,0.1330456811159311
87,19.428926049203167,0.18055639007570415
109,19.90279745449135,0.13470343465281345
128,20.326665798272593,0.0982938836298686
66,20.340995788453707,0.18732585171148464
193,21.242655016154682,0.18759994098693916
91,21.485540935898882,0.12219252381700345
20,22.209557844387223,0.15531714834364518
28,22.657122914667617,0.11171718597187588
124,23.16335396467828,0.1256202873231447
10,23.58492946250337,0.0837650669881763
187,23.880732075592285,0.17483963535165836
121,23.93221647118079,0.07325228197632407
118,24.051333609431214,0.1755345006991936
58,24.062195642211286,0.09018732961525394
13,24.65759340069429,0.11385572047346786
134,25.110977888527742,0.14433457316512527
83,25.11891727850326,0.2669525271341036
75,25.137576062642275,0.1835812652069182
68,25.25073345182196,0.19442772696137137
34,25.25770296671515,0.10094153067147485
103,25.30352730019909,0.09472975288627275
78,25.541846648849514,0.1886471845898956
184,25.56634466159738,0.19424132113090423
3,25.678860900612676,0.20279732470446982
44,26.247512993075294,0.28095016242836146
80,26.30800883179584,0.19071604729978642
117,26.753016965461995,0.1443921161039958
101,27.045435472159532,0.19688541548575403
56,27.234139995879204,0.1343398405225104
17,27.266189108143507,0.19903710566234908
185,28.767361393433745,0.20824637938779914
65,29.850166115148728,0.19103401725354585
32,30.173887004782564,0.04784077915426429
176,30.189926918233677,0.15391148170154342
155,30.397653552557998,0.06780607593983715
170,30.629099950316693,0.21771092457398272
89,30.912731111076063,0.412830099575131
130,31.335596817613514,0.526516972626241
116,31.770400197513236,0.19116875910060666
8,32.77415904125234,0.04420754466562073
46,32.917490190596425,0.18972714015555572
